Tempo,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Chroma1,Chroma2,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Chroma9,Chroma10,Chroma11,Chroma12
112.94,-168.42,81.74,26.48,29.24,4.6,15.85,-10.87,3.44,-8.31,9.33,0.38,6.96,-7.85,-4.92,-16.19,1.72,-4.25,-0.9,-3.51,5.28,0.37,0.5,0.35,0.36,0.33,0.36,0.39,0.29,0.4,0.37,0.35,0.28
147.69,-188.54,114.62,27.76,28.93,1.58,15.63,-0.88,1.71,-12.85,7.05,-16.08,-3.31,-3.58,0.73,-10.3,2.51,-13.64,-2.72,-15.47,-1.1,0.85,0.75,0.4,0.2,0.1,0.1,0.29,0.58,0.39,0.49,0.25,0.49
106.67,-201.9,99.41,24.43,22.66,12.01,-1.61,-2.3,-7.58,-6.5,-0.89,-17.86,-2.46,-17.68,4.28,-12.29,-6.31,-9.11,-2.64,8.47,6.71,0.42,0.54,0.33,0.35,0.37,0.37,0.62,0.38,0.27,0.32,0.34,0.23
128.0,-160.03,97.35,32.38,24.15,6.86,15.13,2.22,6.69,-0.31,3.7,0.19,9.56,8.48,17.3,-4.05,-9.14,-12.01,4.9,-4.6,-2.88,0.71,0.34,0.38,0.54,0.45,0.14,0.11,0.26,0.28,0.26,0.3,0.23
128.0,-179.79,97.11,8.71,23.93,-11.2,9.55,-6.71,9.55,1.24,2.81,-2.6,1.7,-3.08,4.69,-2.91,-2.08,-1.64,-3.15,-6.26,0.4,0.51,0.9,0.8,0.28,0.16,0.27,0.24,0.25,0.15,0.12,0.09,0.2
101.05,-218.73,105.19,-0.87,35.23,8.04,7.51,3.99,3.62,-0.75,5.72,1.85,3.27,-3.64,3.66,-1.96,1.25,-3.2,3.02,-4.95,0.08,0.26,0.4,0.31,0.37,0.61,0.36,0.41,0.61,0.51,0.58,0.34,0.25
112.94,-93.48,69.82,-5.59,18.95,5.72,17.75,0.49,18.4,2.1,4.47,-7.64,6.55,-3.85,3.18,-4.41,2.94,-7.02,-0.82,-2.62,7.01,0.44,0.35,0.32,0.45,0.36,0.35,0.38,0.42,0.58,0.64,0.66,0.63
106.67,-180.11,144.58,-26.36,49.93,6.88,4.7,5.16,9.59,-0.18,-4.35,-0.67,1.8,-14.65,-2.6,-1.46,0.01,-9.34,-1.19,-5.98,-3.27,0.44,0.5,0.43,0.67,0.79,0.83,0.69,0.52,0.42,0.42,0.51,0.42
112.94,-285.65,153.37,37.94,24.22,10.57,5.63,3.84,7.03,1.24,6.47,1.68,-8.24,-10.23,2.11,1.09,1.53,-3.8,1.61,-5.41,1.07,0.21,0.33,0.18,0.08,0.33,0.41,0.61,0.34,0.3,0.24,0.26,0.32
112.94,-184.09,109.75,30.55,32.85,5.91,14.96,1.28,8.6,-6.3,0.87,-4.25,3.88,-9.43,0.1,-2.5,5.3,-0.89,0.01,-7.8,-2.62,0.6,0.47,0.41,0.7,0.71,0.72,0.59,0.34,0.28,0.19,0.22,0.45
87.27,-323.76,187.04,18.42,30.01,4.91,6.34,0.74,2.46,-0.75,0.08,-6.08,-0.07,3.94,5.44,-3.6,-7.92,-5.23,4.66,0.54,-6.35,0.31,0.08,0.1,0.28,0.45,0.28,0.09,0.04,0.07,0.41,0.45,0.24
112.94,-297.06,184.09,8.06,18.51,9.96,0.77,1.19,9.98,0.16,-3.22,-9.0,-4.22,2.13,1.97,-7.91,-2.28,-8.15,-12.84,0.5,4.29,0.44,0.28,0.06,0.11,0.12,0.1,0.1,0.15,0.3,0.17,0.47,0.47
87.27,-183.19,103.19,20.83,15.15,20.5,19.77,-1.57,-8.44,-0.51,10.1,-13.63,-14.79,-2.35,5.33,1.22,7.26,-4.49,0.71,-9.86,-4.55,0.4,0.34,0.29,0.13,0.19,0.36,0.45,0.48,0.32,0.27,0.34,0.31
101.05,-237.62,80.08,23.2,27.67,5.95,15.64,-2.15,7.91,1.68,13.02,0.91,11.61,0.72,-3.17,-14.61,-1.29,-6.44,-0.45,-4.19,0.75,0.2,0.22,0.59,0.49,0.29,0.47,0.27,0.15,0.12,0.1,0.08,0.11
106.67,-133.09,67.51,-17.12,11.36,-11.9,13.59,1.56,10.06,-4.45,-0.33,-1.24,2.23,-3.5,0.51,-3.04,8.29,1.48,6.28,2.38,14.05,0.19,0.22,0.35,0.32,0.36,0.18,0.48,0.24,0.16,0.38,0.29,0.54
112.94,-129.58,71.09,19.15,22.57,1.78,23.66,2.52,12.86,1.5,7.02,-10.38,-2.52,-5.69,0.95,-9.65,-0.92,-9.28,1.36,-5.64,1.22,0.35,0.36,0.45,0.43,0.4,0.32,0.57,0.56,0.61,0.63,0.45,0.38
174.55,-115.57,110.51,23.42,7.86,6.85,17.2,2.74,4.18,-4.24,-1.98,-5.15,1.4,-6.52,1.86,-1.52,6.85,-7.42,0.61,-4.1,5.95,0.48,0.31,0.39,0.53,0.6,0.41,0.25,0.33,0.34,0.74,0.3,0.3
112.94,-250.14,142.55,-9.95,62.46,11.84,17.28,0.52,0.56,0.77,11.22,8.6,3.96,-14.66,-11.5,-4.14,-2.56,-6.13,-12.6,3.68,10.91,0.32,0.27,0.39,0.38,0.66,0.38,0.41,0.31,0.26,0.35,0.39,0.49
120.0,-262.55,123.98,-20.1,49.22,-2.04,24.41,0.07,0.32,3.54,1.14,3.4,5.99,2.5,0.93,-5.74,8.12,-7.24,-10.76,-0.73,4.96,0.3,0.2,0.5,0.74,0.26,0.12,0.22,0.43,0.32,0.4,0.42,0.33
112.94,-171.96,106.49,18.7,33.17,16.15,18.73,-0.02,5.25,-1.43,-2.12,-13.35,-6.16,-4.79,2.5,-5.84,-3.77,-5.81,5.25,-0.79,-1.47,0.29,0.15,0.1,0.12,0.11,0.17,0.41,0.39,0.46,0.33,0.32,0.52
128.0,-284.07,161.01,-9.46,49.38,3.06,18.58,-4.82,-8.76,-14.58,-4.05,-2.88,-4.51,-11.12,-10.95,-7.43,-9.5,-16.87,-3.51,-3.52,-12.83,0.27,0.17,0.26,0.35,0.78,0.78,0.39,0.31,0.25,0.14,0.21,0.28
101.05,-351.2,191.47,0.47,17.79,3.24,-0.75,-6.79,-2.25,-0.67,-17.84,-14.24,-1.72,-4.34,3.9,0.37,-0.98,0.32,-5.61,4.15,10.47,0.16,0.11,0.05,0.13,0.51,0.32,0.17,0.56,0.16,0.13,0.16,0.2
76.8,-239.43,123.69,22.12,29.42,1.8,12.21,-3.71,1.82,-8.72,2.71,3.27,-6.68,-5.37,4.53,-6.62,-5.02,-12.57,1.13,1.53,2.65,0.46,0.12,0.08,0.12,0.41,0.35,0.16,0.2,0.33,0.39,0.18,0.31
128.0,-183.94,94.25,36.31,25.64,18.19,14.71,-2.98,12.93,-6.38,2.44,-8.73,2.35,-8.16,1.96,-0.55,5.27,-5.64,1.31,-4.62,0.95,0.27,0.34,0.47,0.46,0.38,0.41,0.37,0.37,0.45,0.44,0.31,0.3
160.0,-262.6,76.69,7.83,2.15,-14.28,-2.64,-8.31,1.88,-13.75,-2.03,-3.0,6.43,-6.92,-5.53,-7.36,-2.04,-4.02,1.94,-0.55,1.11,0.3,0.35,0.37,0.17,0.11,0.16,0.28,0.51,0.26,0.11,0.19,0.33
147.69,-105.96,126.24,-8.83,10.2,-23.16,8.09,-1.28,4.15,1.11,8.25,2.7,3.55,-9.86,2.25,9.25,4.5,-9.36,-2.24,-1.28,2.98,0.42,0.41,0.74,0.46,0.62,0.62,0.28,0.32,0.36,0.78,0.27,0.3
147.69,-256.24,93.17,-29.18,43.09,-16.02,0.18,-8.21,-17.41,-6.81,-0.54,-7.67,-9.88,-9.32,0.77,-2.36,-5.26,2.5,6.38,7.85,7.66,0.28,0.08,0.13,0.23,0.41,0.57,0.44,0.25,0.12,0.15,0.13,0.37
147.69,-241.84,203.86,-53.62,17.12,-13.74,-15.16,-4.1,-8.69,-6.51,-3.14,-7.17,-2.4,-7.6,5.52,1.87,-6.51,-13.56,-7.6,-7.78,-4.04,0.13,0.34,0.12,0.09,0.4,0.17,0.24,0.13,0.18,0.62,0.3,0.19
120.0,-183.53,90.83,1.09,39.87,6.91,8.71,16.98,-10.81,18.38,2.39,-6.47,-0.15,-6.17,10.36,-21.28,7.05,-11.3,-4.73,-2.6,-12.54,0.46,0.32,0.05,0.06,0.41,0.64,0.32,0.38,0.59,0.42,0.35,0.36
76.8,-332.69,174.85,-65.87,11.14,-12.95,-16.01,-21.28,-13.14,-20.25,-6.73,-15.78,4.31,-8.78,-11.23,-3.51,-4.2,-4.89,-2.91,-3.97,-6.64,0.3,0.11,0.08,0.28,0.29,0.3,0.09,0.17,0.48,0.45,0.37,0.3
71.11,-350.58,182.7,-48.44,-11.27,7.92,-3.14,-9.29,-19.37,-18.45,-0.84,-9.12,-12.48,-9.3,1.16,-5.22,-3.02,-5.33,-6.34,-3.99,-3.74,0.39,0.19,0.6,0.18,0.2,0.13,0.15,0.32,0.14,0.21,0.27,0.18
137.14,-236.56,187.83,-67.82,3.7,4.65,2.65,-12.6,-13.93,-21.24,0.12,-15.67,-16.36,-12.29,-10.01,-14.17,-3.25,-5.72,-7.67,-4.04,-7.99,0.17,0.16,0.47,0.28,0.12,0.18,0.28,0.61,0.32,0.15,0.22,0.17
106.67,-334.0,218.66,-43.58,-19.77,6.39,-13.23,-19.18,-16.6,-15.37,-8.64,-9.1,-10.23,-9.37,-13.02,-4.83,-2.66,-7.87,-18.1,-15.07,-7.68,0.19,0.7,0.6,0.18,0.1,0.05,0.11,0.07,0.13,0.35,0.22,0.16
147.69,-300.51,186.84,-29.21,-18.56,0.7,-6.09,-7.6,-7.63,-7.39,-11.22,-8.45,-2.51,-2.06,-5.69,-10.71,-12.55,-9.05,-4.78,-2.84,-3.41,0.51,0.79,0.57,0.15,0.18,0.1,0.25,0.23,0.17,0.21,0.12,0.32
96.0,-276.31,149.41,16.3,11.81,-11.32,2.68,0.59,-5.24,-21.16,-6.19,-1.96,-1.8,-10.47,-14.66,-9.94,-9.17,-10.05,-6.74,-14.55,2.26,0.04,0.07,0.55,0.52,0.29,0.14,0.1,0.06,0.18,0.57,0.33,0.07
60.0,-244.35,193.79,12.41,27.25,-4.66,9.85,-9.75,9.02,-1.65,-0.6,-7.65,-2.02,-11.06,-4.26,-1.46,-1.75,-7.55,-0.41,-7.7,-4.91,0.19,0.36,0.3,0.29,0.39,0.6,0.8,0.48,0.32,0.37,0.31,0.15
91.43,-104.12,101.28,-18.6,48.63,11.45,-0.12,-7.44,11.77,-2.5,-2.36,-7.2,0.67,-3.34,-4.98,-2.72,-3.76,5.52,2.93,-9.12,-0.98,0.33,0.18,0.15,0.31,0.67,0.68,0.42,0.37,0.36,0.22,0.22,0.35
106.67,-205.76,81.23,27.55,29.65,14.85,17.5,5.45,9.03,-2.34,6.62,0.52,-6.38,-9.29,1.66,-8.02,6.84,4.98,2.59,-12.78,3.78,0.27,0.16,0.18,0.45,0.22,0.13,0.12,0.3,0.56,0.37,0.52,0.39
128.0,-223.69,129.83,18.8,21.11,5.36,5.85,-9.5,6.41,-8.92,0.11,-2.59,2.43,-10.69,1.88,-4.85,1.71,-2.26,4.7,3.41,1.16,0.09,0.11,0.29,0.32,0.39,0.45,0.14,0.45,0.58,0.23,0.25,0.14
106.67,-152.87,137.43,9.26,21.26,1.62,7.35,3.87,11.87,-1.23,6.42,0.05,6.13,-3.79,1.9,-5.46,7.13,-4.58,4.52,5.45,7.05,0.34,0.23,0.32,0.66,0.64,0.49,0.39,0.5,0.46,0.48,0.49,0.53
101.05,-398.15,190.23,56.97,24.07,16.04,9.78,-3.06,-8.84,-4.52,2.62,-1.55,-6.21,-1.45,-2.58,-10.46,-9.72,-3.16,-3.24,-5.4,-4.36,0.43,0.32,0.24,0.13,0.21,0.31,0.18,0.27,0.31,0.49,0.42,0.2
106.67,-177.36,101.12,12.9,27.3,2.14,18.39,2.34,3.26,-2.37,5.08,1.37,3.31,-4.92,0.57,-9.53,-2.95,-5.84,2.54,-9.09,3.04,0.56,0.56,0.7,0.54,0.51,0.47,0.32,0.31,0.36,0.29,0.33,0.51
83.48,-96.27,89.44,-30.32,5.98,-5.55,-3.76,-18.15,-9.04,-5.53,2.08,-12.84,-6.84,-11.87,4.17,-12.47,0.29,-6.53,6.66,-7.6,-3.68,0.28,0.3,0.28,0.39,0.31,0.37,0.47,0.68,0.72,0.43,0.26,0.36
112.94,-201.86,112.41,20.26,38.59,3.43,18.07,5.27,7.22,1.48,-7.92,7.89,6.04,-0.42,-1.31,-8.43,2.33,-11.47,13.03,-1.18,-3.63,0.14,0.28,0.31,0.28,0.2,0.34,0.54,1.0,0.59,0.31,0.17,0.15
106.67,-282.6,169.17,-25.44,41.82,-14.63,-4.61,19.89,5.18,4.29,-3.21,-0.97,1.03,-6.2,8.03,-4.37,-9.63,-15.01,-7.12,1.68,-4.05,0.36,0.21,0.29,0.37,0.32,0.18,0.17,0.19,0.19,0.38,0.76,0.48
120.0,-230.71,85.09,10.28,55.01,10.71,34.63,7.65,18.24,-2.29,10.14,-1.23,2.81,1.2,-6.58,-3.41,-1.99,-5.83,1.93,9.98,7.52,0.39,0.22,0.13,0.19,0.47,0.19,0.22,0.32,0.24,0.4,0.53,0.72
101.05,-105.81,84.44,19.9,28.84,8.04,15.9,7.69,12.71,1.86,3.16,-0.08,14.02,3.44,5.12,-4.42,2.75,-5.76,6.47,1.87,3.88,0.78,0.67,0.56,0.36,0.27,0.35,0.21,0.26,0.24,0.23,0.25,0.33
101.05,-164.2,93.54,14.11,42.13,11.91,18.84,16.25,13.02,15.65,8.54,-3.33,4.11,1.6,10.79,-9.45,5.03,-4.05,-2.19,1.93,6.27,0.45,0.62,0.53,0.26,0.2,0.27,0.44,0.43,0.4,0.41,0.39,0.39
128.0,-234.51,130.64,5.78,25.11,13.23,31.33,5.73,2.55,-15.56,6.24,1.08,-3.43,-18.6,9.27,6.11,-9.47,-13.04,4.91,-0.18,-3.09,0.5,0.37,0.6,0.6,0.47,0.32,0.32,0.27,0.17,0.08,0.15,0.41
83.48,-289.52,117.47,1.83,41.58,23.7,12.45,2.44,9.82,0.55,0.61,-2.29,4.09,-6.31,-8.67,-9.99,-3.21,-8.87,0.93,-5.85,-3.44,0.1,0.14,0.25,0.22,0.15,0.12,0.23,0.41,0.5,0.62,0.41,0.16
71.11,-91.7,91.83,-1.96,47.09,-6.7,8.55,0.51,23.18,15.77,-7.84,-4.0,4.85,-4.6,12.11,-7.58,-3.09,-2.01,-0.92,-6.95,-4.89,0.42,0.49,0.5,0.49,0.57,0.45,0.6,0.57,0.46,0.53,0.38,0.57
137.14,-269.52,93.48,23.67,31.92,12.44,13.09,-3.41,5.17,-4.56,2.24,-7.52,0.05,-5.29,3.15,-2.6,0.65,-11.28,-5.34,-3.84,7.16,0.23,0.15,0.12,0.35,0.56,0.44,0.32,0.13,0.1,0.3,0.39,0.26
147.69,-165.69,101.15,14.04,19.07,5.5,7.56,10.38,13.02,-7.4,5.61,-0.98,7.42,-2.43,6.54,-0.58,-0.47,-5.39,4.37,4.48,7.68,0.46,0.34,0.56,0.41,0.43,0.38,0.4,0.18,0.28,0.15,0.18,0.52
120.0,-165.29,149.42,2.87,21.81,2.76,6.31,-8.95,10.91,-5.7,19.16,16.69,20.03,2.83,4.63,-0.1,2.29,-0.32,-4.18,-5.12,-0.3,0.39,0.55,0.52,0.68,0.46,0.3,0.29,0.28,0.37,0.42,0.43,0.46
137.14,-369.06,171.59,17.13,11.11,7.7,24.26,2.65,2.44,1.09,8.51,-3.97,7.03,1.23,-1.38,0.24,0.47,-6.12,-2.24,-3.74,-5.06,0.41,0.33,0.26,0.21,0.26,0.38,0.25,0.14,0.23,0.24,0.39,0.36
147.69,-257.56,158.44,-61.27,35.91,-18.82,-0.39,-30.68,-16.6,-18.18,-4.59,-7.23,-14.19,-4.04,-9.38,-13.26,-3.57,-2.91,-6.8,-8.24,-4.48,0.23,0.67,0.43,0.17,0.22,0.1,0.17,0.09,0.29,0.49,0.16,0.06
120.0,-167.27,77.11,-4.63,21.23,-13.91,9.5,6.16,10.35,-2.42,1.73,0.52,1.01,-5.31,-1.73,-9.83,-1.8,-7.11,-2.23,-10.11,-6.39,0.69,0.38,0.39,0.58,0.39,0.22,0.3,0.54,0.44,0.19,0.17,0.27
160.0,-212.18,133.37,6.84,46.05,25.27,19.44,4.84,2.79,-9.76,-3.57,-10.93,-8.86,0.7,6.4,-8.16,2.73,2.7,-5.58,-3.88,19.79,0.2,0.21,0.54,0.54,0.43,0.86,0.52,0.16,0.14,0.28,0.52,0.36
106.67,-97.73,83.36,14.58,31.63,7.14,5.72,-2.91,13.54,2.05,1.58,-1.97,0.04,-6.59,4.57,-7.0,4.22,1.87,3.07,-4.71,0.8,0.17,0.42,0.44,0.34,0.39,0.34,0.32,0.37,0.51,0.51,0.37,0.29
137.14,-168.66,101.0,-6.32,26.64,3.51,22.95,9.53,9.27,-0.55,7.75,-5.44,9.49,2.61,2.06,-11.15,-7.31,-1.07,0.43,-11.57,-3.07,0.3,0.21,0.41,0.29,0.17,0.15,0.28,0.59,0.5,0.56,0.36,0.32
120.0,-97.06,87.11,10.38,27.57,4.81,18.79,5.31,1.94,-1.51,9.63,-0.16,9.69,1.47,4.39,-8.31,-1.13,-6.84,4.08,-0.7,5.27,0.45,0.54,0.58,0.4,0.61,0.56,0.25,0.26,0.36,0.57,0.54,0.37
112.94,-120.37,78.09,3.63,31.12,6.23,8.09,7.49,1.8,3.06,7.19,-8.06,1.76,0.55,8.01,-4.99,6.95,0.9,-8.07,-3.78,5.68,0.37,0.29,0.27,0.39,0.35,0.43,0.58,0.55,0.32,0.4,0.62,0.78
106.67,-99.63,68.0,-1.54,31.39,7.62,8.84,0.98,8.77,5.6,8.78,-3.61,7.36,0.26,8.05,-0.2,9.71,1.74,8.12,-1.78,5.57,0.59,0.44,0.37,0.31,0.28,0.37,0.48,0.75,0.75,0.66,0.76,0.73
87.27,-136.02,115.17,-32.03,52.89,-31.81,21.91,3.97,7.82,3.5,8.04,-0.9,-11.25,7.93,-14.57,-3.6,-4.85,-5.59,4.04,-8.43,-11.87,0.18,0.18,0.17,0.2,0.38,0.42,0.53,0.81,0.53,0.31,0.15,0.13
120.0,-251.46,49.56,-36.98,16.1,-6.89,12.43,-8.67,12.41,-2.37,7.53,-13.8,-5.38,-3.78,5.78,-13.94,-5.34,-8.05,3.71,-8.04,-4.57,0.2,0.31,0.3,0.18,0.18,0.18,0.18,0.71,0.63,0.49,0.26,0.16
120.0,-114.65,77.86,1.61,38.11,-6.9,-3.22,-7.85,-4.35,0.65,0.44,-5.72,-0.37,-12.58,-1.94,-4.0,1.91,-5.54,2.82,0.4,3.0,0.41,0.27,0.34,0.35,0.46,0.45,0.37,0.53,0.46,0.37,0.22,0.29
128.0,-98.44,69.25,13.69,28.72,4.6,10.44,-3.94,0.71,-4.06,2.2,2.59,3.05,-8.77,7.32,-4.28,3.13,2.37,4.06,-3.45,4.18,0.2,0.35,0.19,0.25,0.38,0.41,0.51,0.26,0.55,0.44,0.26,0.26
106.67,-139.51,48.64,12.13,48.58,9.44,7.43,10.86,12.82,7.98,7.66,-11.46,2.52,-7.09,1.93,-1.42,8.9,-3.08,1.08,-7.67,0.98,0.41,0.24,0.29,0.27,0.15,0.13,0.36,0.5,0.34,0.49,0.39,0.42
137.14,-107.9,80.27,-11.23,39.14,2.84,12.07,7.7,20.35,3.91,5.03,2.95,6.84,-3.71,1.59,-11.0,4.98,4.52,4.83,-4.85,-3.18,0.74,0.53,0.55,0.49,0.53,0.53,0.35,0.45,0.44,0.6,0.35,0.5
120.0,-164.65,102.87,-12.14,-5.65,-17.91,-4.42,-3.97,1.01,-6.64,-2.86,-9.6,-3.74,-11.35,-7.24,-4.04,-7.75,-13.72,-1.82,-5.65,5.85,0.31,0.27,0.45,0.56,0.23,0.5,0.27,0.1,0.13,0.32,0.48,0.26
192.0,-161.16,129.45,-7.08,27.8,-3.17,20.84,1.44,9.0,0.72,1.81,-0.06,7.09,2.03,0.42,-6.26,6.13,0.96,-3.07,3.68,2.22,0.21,0.22,0.42,0.28,0.29,0.47,0.94,0.61,0.36,0.26,0.19,0.4
120.0,-69.15,83.84,-13.82,35.77,-7.57,11.22,-1.73,-0.07,4.42,4.86,1.06,2.56,-3.98,7.96,-2.56,-5.23,-2.97,7.24,-2.3,-0.42,0.13,0.18,0.37,0.86,0.51,0.43,0.32,0.49,0.35,0.41,0.44,0.2
106.67,-217.83,135.16,-27.72,-22.19,-19.16,-12.78,-22.33,-24.42,-10.29,-3.72,-12.61,-7.11,-19.18,-5.17,-8.2,-12.06,-3.97,-4.13,-8.94,-8.79,0.06,0.1,0.49,0.32,0.26,0.07,0.24,0.26,0.06,0.07,0.14,0.45
120.0,-130.48,78.45,-56.82,-3.0,-28.82,-11.8,-21.6,-4.04,-12.29,-8.67,-16.09,-7.45,-18.38,0.89,-11.39,-5.82,-7.24,0.86,-8.75,-8.85,0.21,0.24,0.27,0.14,0.16,0.15,0.38,0.46,0.23,0.4,0.39,0.49
64.0,-122.51,86.07,-2.03,10.26,5.71,17.48,-0.16,9.02,-2.67,2.6,-9.3,7.37,-6.62,-0.29,-12.78,-3.9,-10.79,2.27,3.3,1.98,0.43,0.18,0.3,0.42,0.33,0.25,0.32,0.22,0.25,0.2,0.37,0.2
83.48,-94.86,69.75,13.66,37.04,8.95,17.59,3.73,11.18,-0.8,5.12,1.98,7.86,-4.6,1.66,-5.03,0.95,-8.87,0.55,-3.51,-3.5,0.5,0.36,0.42,0.53,0.31,0.47,0.62,0.82,0.65,0.42,0.27,0.32
101.05,-199.35,116.77,-44.72,2.44,-39.16,-15.68,-25.5,-6.76,-12.29,-5.78,-24.19,-5.55,-6.43,8.68,2.86,1.81,-9.29,-2.01,-4.04,6.76,0.08,0.11,0.74,0.27,0.06,0.21,0.12,0.44,0.32,0.48,0.46,0.14
76.8,-165.54,152.78,-11.71,28.92,-0.15,16.95,-7.5,2.98,-5.46,-4.82,-6.89,-5.8,-6.78,-3.13,-5.65,-5.21,-4.81,-6.7,-2.0,-2.01,0.19,0.09,0.14,0.38,0.73,0.37,0.46,0.33,0.31,0.16,0.28,0.62
120.0,-241.72,180.55,-15.34,27.7,17.1,15.09,3.12,-11.6,-2.86,5.28,2.46,7.26,7.41,8.84,-5.63,-3.62,-1.27,-1.79,-4.65,-0.44,0.5,0.29,0.28,0.2,0.44,0.31,0.1,0.11,0.14,0.49,0.37,0.13
101.05,-134.89,88.13,-13.72,31.67,2.76,18.1,-8.87,14.81,-1.81,-10.03,-16.44,-3.21,-7.21,4.19,0.62,-5.73,-18.02,-1.54,-10.3,2.2,0.21,0.34,0.24,0.59,0.35,0.16,0.14,0.33,0.8,0.22,0.29,0.47
147.69,-106.84,79.87,15.46,23.03,-1.62,8.17,-0.11,0.23,-6.26,-1.03,-0.67,0.03,-3.14,6.18,2.33,6.26,1.32,7.05,-0.44,15.03,0.19,0.08,0.13,0.35,0.59,0.26,0.12,0.14,0.39,0.35,0.21,0.31
83.48,-67.0,51.25,2.65,42.88,6.01,3.02,1.06,8.05,-3.71,4.73,1.46,7.81,-1.51,4.3,0.54,0.77,-8.17,-8.22,-9.5,0.17,0.6,0.48,0.4,0.39,0.4,0.5,0.46,0.29,0.22,0.23,0.33,0.41
137.14,-68.24,53.7,-29.98,17.99,6.89,4.48,6.98,8.99,-6.2,1.75,-6.52,-2.5,-7.17,1.61,-5.93,1.14,-2.34,0.38,-3.62,-4.41,0.67,0.45,0.74,0.37,0.42,0.48,0.5,0.59,0.36,0.47,0.34,0.48
91.43,-164.32,149.3,-8.9,6.68,-10.1,-6.33,-11.4,-6.43,-7.33,2.03,-14.96,-9.65,-13.24,-0.61,-4.67,-0.97,-7.4,-1.67,-5.23,-0.95,0.25,0.21,0.54,0.23,0.27,0.14,0.24,0.34,0.28,0.41,0.27,0.17
120.0,-102.87,91.58,-20.95,55.38,-25.46,20.45,-5.32,15.0,-4.99,-3.71,-10.87,1.36,-9.01,6.91,-17.08,-1.18,-17.71,-1.69,-4.25,0.63,0.47,0.18,0.39,0.47,0.2,0.21,0.19,0.26,0.35,0.47,0.67,0.64
112.94,-91.8,80.02,23.76,24.9,6.11,1.63,2.43,7.2,-2.86,11.05,-2.51,0.34,-2.72,7.08,1.95,5.34,-2.55,6.32,-1.18,1.19,0.24,0.27,0.42,0.3,0.46,0.3,0.44,0.71,0.55,0.61,0.26,0.23
112.94,-236.33,154.1,26.57,31.16,-1.5,6.29,13.37,-4.39,6.28,6.04,4.02,-2.12,-1.26,11.45,1.02,5.02,-8.2,5.64,5.79,5.57,0.42,0.42,0.59,0.27,0.28,0.39,0.32,0.25,0.21,0.35,0.64,0.47
106.67,-175.34,154.11,-12.6,25.04,-1.54,15.4,4.63,4.26,-4.74,6.34,3.84,3.62,-4.59,4.23,-1.36,-2.99,-5.95,1.53,-6.91,-2.99,0.42,0.21,0.46,0.19,0.07,0.06,0.16,0.34,0.3,0.26,0.17,0.54
80.0,-72.57,119.17,-1.62,21.66,-2.83,17.0,10.67,6.89,3.68,5.82,8.84,6.78,-4.03,4.46,-1.79,5.21,0.29,4.78,-1.12,-0.79,0.24,0.48,0.39,0.25,0.34,0.47,0.58,0.55,0.41,0.47,0.29,0.31
128.0,-224.05,131.22,38.33,44.37,21.5,13.63,9.76,4.69,-2.45,11.9,-0.14,-2.96,-3.02,-1.67,-5.06,1.05,-0.83,0.54,-8.63,-3.68,0.41,0.44,0.46,0.3,0.19,0.13,0.23,0.45,0.62,0.55,0.35,0.32
120.0,-251.21,87.07,-13.17,70.95,11.66,-5.15,-8.26,-1.42,-0.97,2.77,-9.22,-2.1,-7.57,-5.48,-1.1,-8.86,-1.16,1.78,-13.32,-6.21,0.22,0.22,0.31,0.36,0.68,0.56,0.2,0.23,0.5,0.48,0.44,0.28
112.94,-249.63,110.17,11.37,41.5,5.74,-11.94,-10.34,2.37,-13.33,-6.78,-14.17,-13.72,-14.67,-12.1,-6.91,-7.1,-10.75,4.93,-0.88,-6.1,0.26,0.21,0.28,0.18,0.43,0.23,0.26,0.25,0.08,0.16,0.09,0.22
147.69,-84.74,69.33,-0.97,33.53,7.81,9.1,4.65,12.88,-2.71,6.12,-4.54,-3.41,-6.1,8.4,-0.45,-0.65,-1.42,4.74,-9.43,-5.67,0.49,0.36,0.43,0.33,0.29,0.3,0.2,0.31,0.49,0.54,0.6,0.54
76.8,-111.65,85.22,2.69,40.28,14.67,11.58,2.53,7.21,-0.44,3.0,-8.05,5.34,-3.9,8.05,-4.03,-0.99,-4.68,0.72,-13.32,-4.58,0.45,0.21,0.54,0.38,0.36,0.33,0.35,0.47,0.3,0.34,0.34,0.47
101.05,-133.01,92.04,29.13,30.69,-3.99,19.33,0.84,4.56,-7.49,10.51,8.54,9.7,-5.84,-5.75,-6.68,4.76,-4.56,-0.33,-7.37,9.62,0.24,0.29,0.27,0.82,0.32,0.17,0.14,0.17,0.15,0.08,0.1,0.2
160.0,-220.49,90.86,-44.73,-17.57,15.21,52.12,-6.07,13.94,16.74,-2.91,-17.43,-4.73,5.6,-2.23,-9.34,1.31,-16.14,-8.99,-1.27,3.89,0.33,0.18,0.11,0.29,0.2,0.41,0.19,0.5,0.1,0.2,0.65,0.26
120.0,-146.78,102.68,11.41,38.58,-3.03,25.2,-0.96,10.18,2.32,9.37,-3.35,5.1,-2.4,4.18,-3.61,-1.18,-3.25,-3.95,-9.91,-1.07,0.28,0.23,0.36,0.42,0.32,0.55,0.71,0.91,0.71,0.57,0.45,0.37
